10000; 0.171
10000; 0.178
10000; 0.208
10000; 0.208
10000; 0.182
10000; 0.189
10000; 0.177
10000; 0.190
10000; 0.177
10000; 0.187
10000; 0.181
10000; 0.176
10000; 0.203
10000; 0.168
10000; 0.192
10000; 0.179
10000; 0.175
10000; 0.189
